id,Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population_revised,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,Noquals,NEET,HESA,drive_petrol,drive_GP,drive_PO,drive_primary,drive_retail,drive_secondary,PT_GP,PT_Post,PT_retail,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
377,S01008793,South Leith,City of Edinburgh,463,345,0.18,85,0.18,65,155,208.9306503,379.4041897,97,0.146868251,0.071428571,116.6873279,0.717391304,4.6,105.1171967,0.12,0.04477612,3.023445043,0.803329112,1.479449642,1.352727238,1.878664758,2.532978253,2.008091329,4.055017543,4.008700216,73.03427945,1577.414243,169,39,0.395784543,0.091334895
378,S01008794,South Leith,City of Edinburgh,867,574,0.17,150,0.12,65,150,123.8716663,466.1485577,133,0.196078431,0,137.0430739,0.789473684,4.77777778,91.74173567,0.11,0.04545455,3.337685139,1.355417138,1.799774553,1.794919157,2.664178719,2.274740697,4.862505816,5.952520232,6.240049101,23.01080038,265.4071554,193,28,0.225204201,0.032672112
379,S01008795,South Leith,City of Edinburgh,1103,936,0.07,80,0.07,70,80,73.38848433,118.0870427,117,0.126019946,0.03030303,70.16698148,0.796116505,5.375,50.58386027,0.03,0.06521739,3.179304145,1.560328932,1.544351604,1.31264597,2.63227494,2.375891523,5.928917172,4.671951853,5.870882335,16.0075133,145.1270472,317,116,0.282531194,0.103386809
380,S01008796,South Leith,City of Edinburgh,1141,886,0.11,125,0.1,85,85,450.5175308,253.5539025,155,0.150744961,0.081967213,118.023048,0.798780488,4.7,118.3496438,0.07,0.04972376,3.73361925,1.414844773,1.092435095,0.892882182,2.418537135,3.103827964,4.488039396,3.617244908,6.141976261,57.02676615,499.7963729,333,121,0.298119964,0.108325873
381,S01008797,South Leith,City of Edinburgh,974,792,0.1,95,0.08,65,95,128.8469716,53.47264437,120,0.12936345,0.038461538,90.13183973,0.883116883,5,65.34356946,0.06,0.01612903,3.722845501,1.651532509,1.023447719,0.835209888,2.037213936,3.247236191,5.024493155,3.513569144,5.18256597,31.01455703,318.4246101,264,115,0.278775079,0.121436114
382,S01008798,Easter Road and Hawkhill Avenue,City of Edinburgh,797,639,0.12,95,0.11,70,100,62.9780517,108.062,111,0.130489335,0.014492754,70.00287057,0.866666667,4.75,96.25886326,0,0.09210526,3.228718702,2.069984131,1.735813226,1.508131647,2.26299971,3.015286109,6.167858985,4.677611171,5.411086416,28.01314828,351.4824126,204,71,0.260536398,0.090676884
383,S01008799,Easter Road and Hawkhill Avenue,City of Edinburgh,746,598,0.09,65,0.06,40,80,96.91568457,22.89178457,206,0.09383378,0.026315789,80.92381354,0.669724771,5.4,109.6804401,0.11,0.04255319,2.070069353,2.684744137,2.223597721,1.865027922,3.640283844,3.796184392,9.666620217,7.674473654,8.11633828,28.01314828,375.5113711,332,2,0.49924812,0.003007519
384,S01008800,Easter Road and Hawkhill Avenue,City of Edinburgh,1071,941,0.07,80,0.07,65,65,84.18961095,68.88359737,69,0.108309991,0.012820513,60.09306509,0.722222222,5.5,41.11964529,0.03,0.03333333,2.959084768,2.66815391,2.06266667,2.538661205,3.077791013,3.801476417,8.415497614,6.609792329,9.636439606,12.00563498,112.0974321,490,157,0.473429952,0.151690821
385,S01008801,Easter Road and Hawkhill Avenue,City of Edinburgh,923,787,0.08,75,0.08,65,80,64.65298282,49.57536873,100,0.124593716,0.053571429,76.67307411,0.603174603,4.55555556,84.38518117,0,0.0754717,3.352730836,1.902537588,1.296474357,2.239189481,2.451161515,3.720099919,5.334658091,3.485699816,7.82120723,39.01831368,422.733626,268,102,0.286324786,0.108974359
386,S01008802,Leith (Albert Street),City of Edinburgh,1015,878,0.12,120,0.1,90,120,220.7891438,115.7804291,159,0.129064039,0.048387097,111.7603677,0.746835443,5.66666667,79.71775395,0.06,0.01960784,3.613335487,2.453047687,1.857090279,2.13126065,1.931034536,3.678352938,6.924759955,5.272510448,7.099673763,19.00892205,187.2800202,356,134,0.371607516,0.139874739
387,S01008803,Leith (Albert Street),City of Edinburgh,952,781,0.14,135,0.14,105,130,443.3438162,184.4245859,131,0.141806723,0.018518519,128.2324011,0.684615385,5.6,87.18007015,0.14,0.06617647,4.037197296,2.06781516,1.436326164,1.722740757,1.504619962,3.984024322,5.497878111,4.960911245,4.186554637,42.01972243,441.3836389,334,89,0.350840336,0.093487395
388,S01008804,Leith (Albert Street),City of Edinburgh,643,452,0.14,90,0.12,55,120,182.5479721,184.3544977,240,0.234836703,0.04,90.41848055,0.828571429,5.33333333,81.12853393,0.05,0.02777778,4.098037611,2.626973325,2.007273769,1.961868192,1.278548746,4.064402929,6.961763928,6.16291797,4.428819059,39.01831368,606.816698,230,83,0.429906542,0.155140187
389,S01008805,Leith (Albert Street),City of Edinburgh,623,533,0.05,35,0.05,25,60,233.6024048,54.13555532,69,0.096308186,0.021276596,77.62813052,0.775510204,5.66666667,35.58579607,0.02,0.01036269,4.047436192,2.218373015,1.697704662,1.413783857,1.131563827,3.880307802,6.343443141,5.457070566,3.412873157,23.01080038,369.3547412,108,73,0.173354735,0.11717496
390,S01008806,Hillside and Calton Hill,City of Edinburgh,1010,868,0.06,65,0.06,50,70,54.44724747,75.48425645,90,0.105940594,0.072727273,50.70749715,0.834710744,5.375,47.65295106,0.07,0.02380952,4.221952878,1.974021193,1.805500487,1.620750188,1.596245982,4.258321597,7.350662391,6.109720291,5.839391598,34.01596577,336.7917403,244,66,0.239450442,0.064769382
391,S01008807,Hillside and Calton Hill,City of Edinburgh,770,654,0.1,75,0.09,60,90,97.36376695,63.90691396,138,0.151948052,0.02173913,75.82028245,0.797297297,5.33333333,57.40015163,0.1,0.03225806,3.850941864,1.426622283,0.946742412,1.700915752,2.256436212,4.170678594,4.839128783,2.812765144,6.630505064,14.00657414,181.9035603,194,84,0.244949495,0.106060606
392,S01008808,Hillside and Calton Hill,City of Edinburgh,705,560,0.11,75,0.11,60,95,114.0487253,159.1689333,87,0.157446809,0.060606061,89.07445872,0.767857143,6.33333333,61.27484977,0,0.09756098,4.195304176,0.812760237,0.790252647,1.698830987,2.076326123,4.396695125,2.601704371,2.367405741,6.529200568,22.01033079,312.2032737,101,40,0.152337858,0.060331825
393,S01008809,Hillside and Calton Hill,City of Edinburgh,607,448,0.03,20,0.05,20,35,22.80100901,133.7772288,22,0.092257002,0,49.8359706,0.52,5.5,24.84808024,0,0.16666667,4.461964403,1.639184798,1.608465726,1.884174311,2.929862151,4.845005575,5.884271864,5.381674509,9.291370739,40.01878326,659.2880274,89,33,0.139937107,0.051886792
394,S01008810,Hillside and Calton Hill,City of Edinburgh,726,601,0.03,25,0.02,10,20,13.44009986,0,100,0.08815427,0.051282051,36.24991688,0.813953488,5.2,17.68048051,0.09,0.04255319,4.193437351,1.009814742,1.35034105,1.719929705,1.74123081,4.090267303,3.716084524,4.767291926,6.748523066,8.003756652,110.244582,82,32,0.111869031,0.043656207
395,S01008811,Hillside and Calton Hill,City of Edinburgh,897,776,0.02,20,0.03,25,35,16.16117463,20.32248667,48,0.082497213,0.026315789,59.78505107,0.936170213,6.33333333,44.5615045,0,0.04026846,3.480340609,1.509119985,0.952985781,1.765061319,1.454658483,3.3456285,4.108874389,2.526878002,4.728095388,35.01643535,390.3727464,155,43,0.186972256,0.051869723
396,S01008812,Hillside and Calton Hill,City of Edinburgh,459,390,0.04,20,0.03,15,30,39.67428321,0,87,0.126361656,0.032258065,54.73942934,0.837837838,5.8,27.65497789,0.06,0.04615385,3.517513052,1.668490911,1.102139063,1.461679709,0.827050597,3.54485828,5.645254717,3.735562611,2.717091287,8.003756652,174.3737833,95,31,0.201698514,0.06581741
397,S01008813,Pilrig,City of Edinburgh,997,768,0.15,150,0.16,120,120,155.3822709,362.3651746,88,0.160481444,0.03030303,110.12747,0.819672131,4.93333333,101.4077136,0.12,0.05042017,3.866480865,2.820950146,2.189056695,2.292550222,1.774313579,5.034119822,8.263922687,7.450768049,5.174417538,30.01408745,301.0440065,224,47,0.234554974,0.04921466
398,S01008814,Pilrig,City of Edinburgh,899,700,0.09,80,0.09,65,65,103.9143627,273.2829207,62,0.125695217,0,70.52924087,0.786259542,6.05263158,58.52198846,0.08,0.08125,4.087302642,1.828115411,1.1954038,1.343575919,1.701679378,4.065015319,5.094269562,4.416353976,4.835635423,39.01831368,434.0190621,167,43,0.198573127,0.051129608
399,S01008815,Pilrig,City of Edinburgh,911,762,0.13,120,0.12,95,95,136.609614,71.26960092,92,0.139407245,0.125,73.91851972,0.7125,5.25,74.76646895,0.02,0.03636364,4.256869466,1.792933245,1.177924006,1.366884628,2.125377925,4.141415599,5.593898705,4.175930637,6.232425636,37.01737452,406.3378103,277,66,0.305066079,0.072687225
400,S01008816,Pilrig,City of Edinburgh,581,448,0.08,50,0.1,45,90,231.6586591,182.4968667,72,0.135972461,0,87.73826346,0.759259259,5.2,77.77109469,0.17,0.08196721,2.4900046,2.118272041,1.525630973,0.762890023,2.323043057,4.463212395,7.391701654,5.0803871,5.977112854,23.01080038,396.0550839,132,27,0.252390057,0.051625239
401,S01008817,Bonnington,City of Edinburgh,818,660,0.13,110,0.13,85,120,137.7549954,112.3601784,147,0.15403423,0.023809524,106.3695269,0.825174825,4.625,85.400259,0.13,0.02631579,1.908861929,2.056744993,1.623736925,1.372085041,2.375798235,3.723527731,6.64981671,5.063625697,5.109705473,45.02113117,550.3805766,187,37,0.244764398,0.048429319
402,S01008818,Bonnington,City of Edinburgh,832,644,0.04,35,0.05,30,45,70.00035695,0,82,0.123798077,0.066666667,67.00898473,0.794871795,6.04166667,34.83773716,0.06,0.14444444,2.477452557,2.439140145,2.174332264,1.949654696,2.470209867,3.979863785,8.14135167,6.893458028,5.741458165,27.0126787,324.671619,160,16,0.206451613,0.020645161
403,S01008819,Bonnington,City of Edinburgh,737,526,0.05,35,0.05,30,60,49.79126209,0,230,0.175033921,0.041666667,79.3627091,0.901785714,5.76923077,23.01676404,0,0.15151515,1.964710717,1.700816688,1.685330691,1.418433251,2.77960335,2.729879888,5.395572065,4.632354515,6.399239351,34.01596577,461.546347,57,33,0.080851064,0.046808511
404,S01008820,Bonnington,City of Edinburgh,1135,839,0.18,200,0.18,150,150,267.0640206,196.1675595,111,0.170044053,0,115.4320661,0.798165138,5,92.71008994,0.17,0.05769231,0.893573169,1.20114217,0.803018321,1.708242795,2.752141592,3.260925992,2.794857034,2.416347172,5.930987432,75.03521862,661.1032477,260,57,0.233602875,0.051212938
405,S01008821,Trinity East and The Dudleys,City of Edinburgh,716,477,0.06,45,0.03,15,30,42.26113113,37.51676391,106,0.115921788,0.023809524,61.24379119,0.885869565,5.64285714,29.21849754,0.01,0.0915493,1.336130956,1.214056688,1.017907294,1.452881729,3.349440314,3.377936723,3.258103906,3.268679785,7.315646052,15.00704372,209.5955827,93,15,0.130617978,0.021067416
406,S01008822,Trinity East and The Dudleys,City of Edinburgh,721,459,0.04,30,0.04,20,40,0,42.05190216,33,0.106796117,0,54.92789372,0.929824561,6.47058824,27.81899641,0,0.19469027,2.090108421,1.958208806,0.825487065,0.885901835,3.778418301,2.675126097,5.996682601,2.756001339,8.330582459,16.0075133,222.018215,38,13,0.052341598,0.017906336
407,S01008823,Trinity East and The Dudleys,City of Edinburgh,671,407,0.04,30,0.03,15,45,14.02816296,0,85,0.13561848,0.08,64.10457503,0.867768595,6.21052632,32.20311947,0.03,0.28358209,2.447541057,1.402968537,2.115214823,1.295484089,2.798241731,2.71983314,3.886748143,5.075051864,6.679374106,30.01408745,447.3038368,42,3,0.067092652,0.004792332
408,S01008824,Trinity East and The Dudleys,City of Edinburgh,959,631,0.04,35,0.02,15,35,34.06100972,26.50903768,90,0.133472367,0.027777778,60.00219664,0.884353742,5.94736842,29.28455075,0.04,0.18072289,3.143501984,1.239109658,1.59836107,1.819132615,3.342338094,1.970323727,4.674703555,5.894458905,10.42260666,23.01080038,239.9457808,68,29,0.070759625,0.030176899
409,S01008825,Trinity East and The Dudleys,City of Edinburgh,621,400,0.03,15,0.02,10,45,15.24877823,210.4202039,85,0.1352657,0,65.91008387,0.948979592,5.75,29.71866111,0.02,0.16129032,2.855997748,1.463775656,1.803739875,2.176656794,3.849105094,2.360512118,5.248243128,6.128344143,10.89017784,19.00892205,306.1018043,27,21,0.044262295,0.03442623
410,S01008826,Trinity,City of Edinburgh,731,532,0.08,60,0.11,60,70,193.4470801,93.51592402,116,0.166894665,0,85.75188534,0.947368421,5.71428571,45.76371505,0.13,0.15277778,3.210450509,1.686660886,2.413904373,2.654965935,3.851397566,2.955263399,5.796137049,8.200512038,11.58236073,29.01361786,396.9031172,142,37,0.218461538,0.056923077
411,S01008827,Trinity,City of Edinburgh,725,392,0.02,15,0.02,5,35,27.02931328,0,91,0.12,0,54.38559562,1,5.77777778,5.727940938,0.02,0.31578947,3.918150286,1.940167107,2.689716528,2.296723562,2.892079923,3.698877788,7.818326517,10.84953545,7.744665187,29.01361786,400.1878326,8,14,0.011461318,0.020057307
412,S01008828,Trinity,City of Edinburgh,875,549,0.04,35,0.04,25,35,22.64015355,0,77,0.117714286,0.035714286,68.36207684,0.92481203,5.77777778,33.1466886,0.15,0.09859155,3.450798885,2.522945245,2.119683271,1.556652486,2.80087607,4.394076302,7.53977096,7.876928747,7.952943963,24.01126996,274.4145138,111,27,0.12585034,0.030612245
413,S01008829,Trinity,City of Edinburgh,737,432,0.05,35,0.04,20,50,57.3704794,130.9471313,80,0.127544098,0.04,57.96602743,0.9,6.18181818,58.02829084,0.04,0.14444444,2.484218141,2.186339202,1.747562931,1.683726081,2.125635885,4.377819238,5.873195778,6.40307697,5.549804176,24.01126996,325.7974214,43,11,0.06013986,0.015384615
414,S01008830,Trinity,City of Edinburgh,817,488,0.02,20,0.05,20,55,45.8628396,36.93926435,53,0.104039168,0,65.80779088,0.897727273,5.33333333,27.45166328,0.05,0.22058824,3.672270641,1.726630185,2.880238408,2.048235227,1.897584568,3.949735528,5.790968206,8.942102648,5.298168355,32.01502661,391.8607908,31,16,0.044992743,0.023222061
415,S01008831,Trinity,City of Edinburgh,757,416,0.03,20,0.04,15,35,18.2798616,0,56,0.1334214,0,52.63873805,0.916666667,6.33333333,18.09689942,0,0.2027027,4.160423205,1.314080806,2.909615627,2.400599654,2.538709026,3.37717555,4.707709932,9.821550451,6.410662141,32.01502661,422.9197703,21,3,0.027131783,0.003875969
416,S01008832,"Inverleith, Goldenacre and Warriston",City of Edinburgh,806,462,0.02,15,0.03,15,35,88.73356852,253.7371183,94,0.11662531,0.045454545,81.24337717,0.88372093,7,44.17815125,0.03,0.21126761,2.098262269,2.823159947,2.845718538,3.212832226,3.057693069,3.606774383,9.387738432,10.58838753,9.384887565,27.0126787,335.144897,32,7,0.045911047,0.010043042
417,S01008833,"Inverleith, Goldenacre and Warriston",City of Edinburgh,1065,671,0.04,45,0.03,15,50,138.0881737,70.76822476,85,0.116431925,0,77.25350009,0.933962264,6,15.48920898,0,0.2345679,2.446470215,0.83413795,2.423324056,2.433794936,0.963564189,3.844300629,2.422482272,6.275700189,2.530174401,7.003287071,65.75856405,51,26,0.05177665,0.026395939
418,S01008834,"Inverleith, Goldenacre and Warriston",City of Edinburgh,1156,735,0.02,20,0.03,20,40,37.29038205,24.5527116,103,0.152249135,0.035714286,59.7994357,0.954954955,5.78571429,25.89319191,0.01,0.23076923,1.75594198,1.353408654,1.753201336,3.178814621,1.777117104,4.270388236,4.141827476,5.070991144,4.908882768,24.01126996,207.7099477,54,21,0.050092764,0.019480519
419,S01008835,"Inverleith, Goldenacre and Warriston",City of Edinburgh,827,525,0.06,50,0.06,30,55,22.25928494,35.67675891,70,0.139056832,0.076923077,66.41165403,0.888888889,6,60.77563508,0.03,0.12941176,2.962282328,1.407173823,2.735759541,1.468693499,2.710182927,2.854081801,4.881998892,7.029028342,7.811752674,22.01033079,266.1466843,46,14,0.056580566,0.017220172
420,S01008836,Broughton North and Powderhall,City of Edinburgh,682,541,0.12,80,0.14,75,130,262.5102182,327.8987937,132,0.17888563,0.037037037,107.38709,0.752941177,4.85714286,75.95968427,0.03,0.01388889,2.905108934,3.676904477,2.942133328,1.937962755,3.328812313,5.039125281,9.320751931,8.581203701,8.105036993,14.00657414,205.3749874,140,24,0.207407407,0.035555556
421,S01008837,Broughton North and Powderhall,City of Edinburgh,1055,891,0.07,75,0.07,65,65,94.45978771,72.35022816,84,0.106161137,0.013888889,61.82329878,0.873417722,6,43.6214223,0.03,0.03267974,1.990683315,3.304066186,2.231450731,1.832196945,3.226453536,4.568105091,8.41135713,7.670485255,8.299886686,13.00610456,123.2806119,284,106,0.279802956,0.104433498
422,S01008838,Broughton North and Powderhall,City of Edinburgh,1114,901,0.04,45,0.05,45,45,107.5344835,16.83465931,66,0.131956912,0.06779661,54.24321905,0.742424242,4.81818182,34.32901453,0.01,0.03986711,1.169540545,2.446620302,1.362390977,2.190522509,3.086968016,3.79448436,6.345780485,4.293870155,7.78017844,27.0126787,242.4836508,207,72,0.205153617,0.07135778
423,S01008839,Broughton North and Powderhall,City of Edinburgh,1150,912,0.04,50,0.06,55,60,70.59864253,50.79180437,61,0.094782609,0.054545455,60.18141952,0.841666667,6,27.21900855,0.03,0.10144928,1.507053475,2.694638615,1.846015104,1.422736356,2.965555776,3.154018355,7.765058537,6.864303772,8.216596948,22.01033079,191.3941808,156,62,0.15234375,0.060546875
424,S01008840,Broughton South,City of Edinburgh,1161,871,0.02,25,0.02,20,35,51.9914998,0,73,0.107665805,0.0625,63.98646692,0.874285714,5.47826087,31.56029605,0.03,0.09459459,2.230113107,2.149693772,2.131797036,1.524350108,2.547832181,3.137894998,7.575693713,8.257830437,8.875239782,16.0075133,137.8769449,164,39,0.152842498,0.036346692
425,S01008841,Broughton South,City of Edinburgh,632,493,0.01,5,0.02,10,15,40.21807546,0,52,0.098101266,0,64.60433779,0.894736842,5.54545455,39.85382033,0.04,0.06578947,2.759094982,2.697559386,2.574995594,1.341526209,2.09747898,4.201296335,8.077940222,8.389617231,5.332508769,16.0075133,253.2834384,74,22,0.13028169,0.038732394
426,S01008842,Broughton South,City of Edinburgh,982,806,0.04,45,0.02,15,35,60.52848807,65.69898344,31,0.080448065,0,62.17964559,0.8359375,5.5,40.4455847,0,0.02564103,3.491370357,3.580760456,2.997613383,2.143113324,2.781184924,5.112646707,10.26988378,8.593446765,7.055323106,7.003287071,71.31656895,129,6,0.146258503,0.006802721
427,S01008843,Broughton South,City of Edinburgh,965,814,0.06,60,0.06,50,65,90.78877725,85.29941015,48,0.115025907,0.016949153,64.14685307,0.885714286,6,36.20445501,0.02,0.03831418,3.333073564,1.653341184,1.62057516,1.523507772,1.370311177,3.553127098,4.439404652,5.584036301,4.214392039,34.01596577,352.4970546,177,43,0.200908059,0.048808173
428,S01008844,Broughton South,City of Edinburgh,737,616,0.05,35,0.04,25,60,57.81309019,0,65,0.092265943,0.133333333,66.78932309,0.724637681,6.25,22.16831429,0,0.04285714,3.149058422,2.072761949,2.067856125,1.836933832,1.642903831,3.552808164,6.681928056,8.061812906,5.16708631,9.004226234,122.174033,140,7,0.201438849,0.010071942
429,S01008845,New Town East and Gayfield,City of Edinburgh,826,703,0.02,20,0.01,10,20,68.23519105,0,47,0.082324455,0.020833333,64.91879351,0.86440678,6.125,13.57765928,0,0.02555911,2.864066359,1.36975937,1.133818873,1.121503322,1.551218916,2.794303516,4.089361097,4.330058602,5.468417375,57.02676615,690.3966846,121,9,0.142185664,0.010575793
430,S01008846,New Town East and Gayfield,City of Edinburgh,699,555,0.06,40,0.06,35,70,93.7941045,83.42691211,102,0.105865522,0.034482759,63.25270809,0.873015873,6.18181818,24.02699299,0.05,0.04149378,2.116712341,2.034415962,1.906948816,1.104624091,2.459190441,2.337468513,6.417810595,6.238654165,8.351613956,18.00845247,257.6316519,104,18,0.128872367,0.022304833
431,S01008847,New Town East and Gayfield,City of Edinburgh,624,525,0.02,10,0.02,10,25,32.28096385,0,27,0.060897436,0,37.16939565,0.785714286,6,12.86740238,0,0.0212766,2.136593093,2.047326568,2.146931613,1.224207395,2.65478226,2.220347966,6.366196577,6.630935797,8.846166595,15.00704372,240.4974956,77,10,0.134380454,0.017452007
